Sample date,Weather,Location,Site Reference,Temperature,pH ,Conductivity,Dissolved Oxygen,Turburdity,Nitrite ,Nitrate ,Total Coliforms ,E-Coli,Faecal Streptococci,Ammonium as NH4 ,B.O.D ,C.O.D. ,Phosphate mg/l,Salinity (ppt)
21-Aug-96,,Manor Wood,6,17,7.1,780,46,50,,0.9,220000,80000,,,5,,,
21-Aug-96,,Gas works at Malago Vale,7,16.8,7.2,900,55,12,,0.9,17000,1400,,,2,,,
23-Aug-96,,Allison Road,9,16.8,7.3,360,88,99,,0.26,420000,100000,,,3,,,
23-Aug-96,,Lynet Way,8,16.6,7.5,500,78,170,,0.38,120000,100000,,,3,,,
23-Aug-96,,Dubbers Lane,12,16.8,6.7,1000,63,51,,0.32,1200000,240000,,,14,41,,
17-Sep-96,,Avonmouth Rhine,1,13.5,7.5,2140,3,280,,0,200,200,,,7,,,
17-Sep-96,,Trowbridge Road,2,14.4,7.7,900,49,52,,1,1000000,180000,,,4,,,
17-Sep-96,,Coombe Dingle,3,12.4,,110,69,110,,,2200,600,,,2,,,
17-Sep-96,,Ashton vale,4,12.8,7.65,990,43,86,,1,440000,22000,,,8,14,,
17-Sep-96,,Hartcliffe Way,5,14.8,7.9,740,88,32,,0.75,3600,1200,,,4,,,
17-Sep-96,,Vale Lane - opposite,5x,14,7.5,940,43,24,,1,5600,1400,,,8,,,
17-Sep-96,,Manor Wood,6,14.8,7.5,800,59,53,,0.65,420000,80000,,,6,,,
17-Sep-96,,Gas works at Malago Vale,7,13.6,7.85,890,57,76,,0.9,4600,200,,,3,,,
20-Sep-96,,St Georges Park Lake,11,14.6,7.5,700,46,210,,0.012,1200,600,,,12,,,
20-Sep-96,,Eastville Park Lake,13,13.2,8.05,670,67,190,,0.03,2600,1400,,,16,,,
20-Sep-96,,Allison Road,9,13,7.45,800,48,120,,0.3,620000,60000,,,6,,,
20-Sep-96,,Lynet Way,8,12.6,7.8,820,64,150,,0.9,1200000,16000,,,7,,,
20-Sep-96,,Dubbers Lane,12,14,7.65,1680,52,120,,0.085,660000,16000,,,7,45,,
20-Sep-96,,Royate Hill,12a,13.2,7.15,2170,40,120,,0.09,180000,5200,,,11,40,,
20-Sep-96,,Snuff Mills,14,12.2,7.85,940,73,130,,,60000,2800,,,3,,,
20-Sep-96,,Mina Park ,15,14,7.8,960,79,130,,1,260000,7200,,,4,,,
20-Sep-96,,Conham Vale,16,14.2,7.7,890,65,120,,1.1,19000,4200,,,3,,,
29-Oct-96,,Avonmouth Rhine,1,12.2,7,960,11,110,,0.06,13000,4200,,,3,,,
29-Oct-96,,Trowbridge Road,2,14.4,7.5,780,76,52,,0.95,480000,40000,,,5,,,
29-Oct-96,,Coombe Dingle,3,12.4,,110,73,110,,,24000,7000,,,2,,,
29-Oct-96,,Ashton vale,4,12.2,7.6,690,66,56,,0.55,16000,3600,,,3,31,,
29-Oct-96,,Hartcliffe Way,5,13,7.6,600,83,67,,1.05,80000,8400,,,2,,,
29-Oct-96,,Vale Lane - opposite,5x,13.2,7.5,690,66,56,,0.33,140000,10000,,,7,,,
29-Oct-96,,Manor Wood,6,12.6,7.9,710,85,58,,0.53,300000,28000,,,3,,,
29-Oct-96,,Gas works at Malago Vale,7,12.8,,700,62,58,,0.22,17000,3000,,,3,,,
30-Oct-96,,St Georges Park Lake,11,12,7.5,683,20,72,,0.012,1000,1000,,,5,,,
30-Oct-96,,Eastville Park Lake,13,10.8,7.7,630,37,80,,0.02,11000,9000,,,8,,,
30-Oct-96,,Allison Road,9,11,7.9,750,88,56,,0.38,100000,17000,,,2,,,
30-Oct-96,,Lynet Way,8,11.2,8,740,88,67,,0.75,520000,30000,,,4,,,
30-Oct-96,,Dubbers Lane,12,13,7.4,1400,70,70,,0.42,820000,160000,,,7,21,,
30-Oct-96,,Royate Hill,12a,12,7.4,1450,61,540,,4.4,23000,6800,,,5,33,,
30-Oct-96,,Snuff Mills,14,11.2,7.8,780,79,110,,3.8,15000,6800,,,4,,,
30-Oct-96,,Mina Park ,15,12,7.8,1000,79,75,,0.65,80000,26000,,,6,,,
30-Oct-96,,Conham Vale,16,11.4,7.7,,85,81,,0.4,26000,7400,,,4,,,
25-Nov-96,,Avonmouth Rhine,1,6.6,7.2,830,20,,,,1400,400,,,2,,,
25-Nov-96,,Trowbridge Road,2,10,7.45,800,66,,,2.2,200000,16000,,,2,,,
25-Nov-96,,Coombe Dingle,3,8.4,,,57,,,,7000,2600,,,2,,,
25-Nov-96,,Ashton vale,4,7.8,7.45,790,56,,,0.35,6600,600,,,2,16,,
25-Nov-96,,Hartcliffe Way,5,8.6,7.5,700,92,,,2.6,20000,3000,,,2,,,
25-Nov-96,,Vale Lane - opposite,5x,8.8,7.5,970,59,,,3,19000,4200,,,,,,
25-Nov-96,,Manor Wood,6,9,7.55,680,96,,,0.8,31000,6400,,,6,,,
25-Nov-96,,Gas works at Malago Vale,7,8,7.3,980,58,,,4.8,5400,800,,,2,,,
27-Nov-96,,St Georges Park Lake,11,4.4,8.1,630,25,,,0.028,2600,600,,,2,,,
27-Nov-96,,Eastville Park Lake,13,3.6,8.4,600,35,,,0.02,1800,1200,,,7,,,
27-Nov-96,,Allison Road,9,7.8,8.2,660,76,,,0.006,38000,5600,,,2,,,
27-Nov-96,,Lynet Way,8,7.6,8.35,650,85,,,0.95,220000,16000,,,2,,,
27-Nov-96,,Dubbers Lane,12,10.6,7.85,1580,83,260,,2,320000,25000,,,3,23,,
27-Nov-96,,Royate Hill,12a,7.8,7.95,1480,60,,,2,21000,3800,,,5,22,,
27-Nov-96,,Snuff Mills,14,6.6,8.35,720,78,,,2,9200,800,,,2,,,
27-Nov-96,,Mina Park ,15,9.8,8.3,960,85,,,0.055,60000,12000,,,20,,,
27-Nov-96,,Conham Vale,16,6.6,8.3,660,80,,,2,60000,10000,,,2,,,
11-Dec-96,,Avonmouth Rhine,1,4.8,7.1,1010,22,130,,,7200,400,,,9,,,
11-Dec-96,,Trowbridge Road,2,8.2,7.35,760,58,51,,,720000,37000,,,7,,,
11-Dec-96,,Coombe Dingle,3,7.2,,72,60,72,,,3600,400,,,2,,,
11-Dec-96,,Ashton vale,4,6.6,7.3,850,63,46,,,40000,800,,,3,26,,
11-Dec-96,,Vale Lane - opposite,5x,7.6,7.25,876,59,48,,,80000,6200,,,2,,,
11-Dec-96,,Manor Wood,6,8,7.3,670,74,75,,,860000,360000,,,20,,,
11-Dec-96,,Gas works at Malago Vale,7,6.6,7.25,940,65,39,,,5800,200,,,2,,,
12-Dec-96,,St Georges Park Lake,11,4.6,7.15,640,58,64,,,1200,1000,,,3,,,
12-Dec-96,,Eastville Park Lake,13,4,7.25,660,40,100,,0.055,200,200,,,13,,,
12-Dec-96,,Allison Road,9,6.2,7.45,770,73,72,,,36000,11000,,,3,,,
12-Dec-96,,Lynet Way,8,6.8,7.6,760,79,70,,,33000,5000,,,2,,,
12-Dec-96,,Dubbers Lane,12,10.8,6.95,1840,64,86,,,30000,9800,,,9,29,,
12-Dec-96,,Royate Hill,12a,8,7.2,1790,46,130,,,,,,,18,25,,
12-Dec-96,,Snuff Mills,14,5.8,7.55,800,70,79,,,,,,,3,,,
12-Dec-96,,Mina Park ,15,8.6,7.45,1070,86,73,,,,,,,2,,,
15-Jan-97,,Ashton vale,4,4.2,7,950,55,77,,0.95,60000,2400,,,5,26,,
15-Jan-97,,Avonmouth Rhine,1,3.4,6.7,1320,17,430,,0.42,200,200,,,4,,,
15-Jan-97,,Hartcliffe Way,5,4.8,7.1,820,66,58,,2.2,400,200,,,4,,,
15-Jan-97,,Vale Lane - opposite,5x,6.6,7.9,760,63,52,,2.4,60000,11000,,,8,10,,
15-Jan-97,,Manor Wood,6,4.2,7.2,590,66,54,,2,32000,6200,,,2,,,
15-Jan-97,,Malago Vale gasworks,7,6,7,840,69,51,,2.4,14000,2800,,,3,,,
17-Jan-97,,St Georges Park Lake,11,3.6,6.9,630,5,66,,0.055,600,600,,,4,,,
17-Jan-97,,Eastville Park Lake,13,3.6,7,690,107,74,,1.3,800,200,,,8,,,
17-Jan-97,,Lynet Way,8,6,7,840,69,51,,0.7,1300000,20000,,,19,,,
17-Jan-97,,Allison Road,9,6.8,7,1310,69,460,,2.2,620000,120000,,,58,,,
17-Jan-97,,Cadogan Road,10,9.4,6.7,,65,180,,0.86,420000,60000,,,26,36,,
17-Jan-97,,Snuff Mills,14,50,7.4,810,72,120,,2.4,4200,800,,,6,,,
17-Jan-97,,Mina Park ,15,8.2,6.9,1580,58,330,,2.4,220000,40000,,,45,,,
17-Jan-97,,Conham Vale,16,4.6,7.3,740,65,610,,0.32,24000,3600,,,4,,,
27-Feb-97,,Coombe Dingle,3,8.6,7.2,480,71,90,,2.4,4400,2600,,,2,,,
27-Feb-97,,Ashton vale,4,8.4,7.1,440,64,52,,2.2,4800,2200,,,3,,,
27-Feb-97,,Avonmouth Rhine,1,7,7,470,60,110,,0.1,8600,3800,,,3,,,
27-Feb-97,,Trowbridge Road,2,8.4,7.1,460,66,41,,3,80000,40000,,,5,,,
27-Feb-97,,Hartcliffe Way,5,8.2,7.3,410,81,38,,3.7,19000,2000,,,2,,,
27-Feb-97,,Vale Lane - opposite,5x,8.4,7.8,690,71,46,,3.4,16000,3400,,,3,20,,
27-Feb-97,,Manor Wood,6,8.6,7.3,390,76,44,,2.8,13000,4400,,,4,,,
27-Feb-97,,Malago Vale gasworks,7,8.4,7.1,430,77,46,,0.8,17000,2200,,,3,,,
28-Feb-97,,St Georges Park Lake,11,8.4,7.1,340,48,100,,3.1,400,400,,,5,,,
28-Feb-97,,Eastville Park Lake,13,9,7.5,310,84,65,,0.2,200,200,,,7,,,
28-Feb-97,,Lynet Way,8,9.8,7.5,350,76,96,,3.1,33000,3800,,,3,,,
28-Feb-97,,Allison Road,9,9.6,7.5,370,80,77,,1.2,80000,4800,,,5,,,
28-Feb-97,,Cadogan Road,10,11,6.9,1560,70,84,,0,18000,9600,,,3,28,,
28-Feb-97,,Dubbers Lane,12,10.4,7.6,1560,62,64,,0,6800,2200,,,4,29,,
28-Feb-97,,Snuff Mills,14,8.8,7.4,370,77,66,,8,600,200,,,2,,,
28-Feb-97,,Mina Park ,15,10.4,7.2,490,78,60,,4.2,16000,9400,,,3,,,
28-Feb-97,,Conham Vale,16,11.6,7.5,155,82,380,,9.5,13000,4600,,,5,,,
18-Mar-97,,Avonmouth Rhine,1,11.6,7.2,690,118,,,0.4,120000,600,,,8,,,
19-Mar-97,,Ashton vale,4,11,7.2,570,68,95,,0.65,,,,,5,,,
19-Mar-97,,Coombe Dingle,3,11.6,7.3,580,82,100,,1.3,50000,3400,,,2,,,
19-Mar-97,,Trowbridge Road,2,11,7.3,530,66,99,,1.9,660000,120000,,,2,,,
19-Mar-97,,Hartcliffe Way,5,11.6,7.5,490,94,57,,1.6,22000,1200,,,2,,,
19-Mar-97,,Vale Lane - opposite,5x,11.6,7.8,660,80,760,,1.4,120000,3200,,,14,15,,
19-Mar-97,,Manor Wood,6,10.6,7.3,460,79,72,,1.4,60000,16000,,,2,,,
19-Mar-97,,Malago Vale gasworks,7,12,7.3,530,95,60,,1.8,15000,600,,,4,,,
20-Mar-97,,St Georges Park Lake,11,11.8,7.2,400,69,210,,0.4,1200,1200,,,8,,,
20-Mar-97,,Eastville Park Lake,13,11.6,7.6,410,111,120,,0.1,200,200,,,13,,,
20-Mar-97,,Lynet Way,8,10.2,7.5,480,68,210,,0.7,80000,11000,,,6,,,
20-Mar-97,,Allison Road,9,10,7.8,460,98,200,,3.4,160000,18000,,,5,,,
20-Mar-97,,Cadogan Road,10,12.2,7,1700,67,680,,0,200000,5600,,,27,41,,
20-Mar-97,,Dubbers Lane,12,11,7.9,1630,54,96,,0,120000,40000,,,28,30,,
20-Mar-97,,Snuff Mills,14,10.6,7.6,480,90,92,,5,4600,400,,,3,,,
20-Mar-97,,Mina Park ,15,110,7.2,630,77,89,,4.8,,,,,2,,,
20-Mar-97,,Conham Vale,16,10.8,7.4,470,73,260,,6.2,28000,3200,,,3,,,
21-Apr-97,,Ashton vale,4,7.6,7.2,590,70,110,,0.38,34000,1400,,,5,17,,
21-Apr-97,,Avonmouth Rhine,1,9.8,7.9,690,163,130,,0.1,200,200,,,28,,,
21-Apr-97,,Trowbridge Road,2,11,7.1,510,71,76,,0.9,160000,4600,,,19,,,
21-Apr-97,,Coombe Dingle,3,8.4,7.5,580,114,170,,1,1800,,,,3,,,
21-Apr-97,,Hartcliffe Way,5,10.2,7.4,460,99,90,,0.1,1600,200,,,5,,,
21-Apr-97,,Vale Lane - opposite,5x,10.6,,,89,81,,0.55,8200,1400,,,5,,,
21-Apr-97,,Manor Wood,6,10.4,7.6,450,103,68,,0.7,80000,25000,,,6,,,
21-Apr-97,,Malago Vale gasworks,7,10.6,7.4,520,103,70,,0.9,10000,2600,,,4,,,
21-Apr-97,,Lynet Way,8,9.8,7.45,450,87,140,,2.7,6000,5600,,,2,,,
22-Apr-97,,St Georges Park Lake,11,12.6,7.2,400,78,200,,0.1,400,400,,,3,,,
22-Apr-97,,Eastville Park Lake,13,13.8,7.2,390,97,140,,0.1,1000,400,,,5,,,
22-Apr-97,,Allison Road,9,9.8,7.3,470,87,86,,2.3,100000,60000,,,2,,,
22-Apr-97,,Cadogan Road,10,11.6,7,,64,110,,0,27000,5200,,,5,39,,
22-Apr-97,,Dubbers Lane,12,9,7.8,,51,96,,0.9,1800,800,,,2,41,,
22-Apr-97,,Snuff Mills,14,9,7.4,490,89,92,,1.8,1200,200,,,2,,,
22-Apr-97,,Mina Park ,15,11,7.2,600,83,83,,2.2,11000,2200,,,2,,,
22-Apr-97,,Conham Vale,16,11.2,7.8,450,113,170,,2.3,7000,1400,,,2,,,
21-May-97,,Avonmouth Rhine,1,,,,,,,,40000,10000,,,3,,,
21-May-97,,Trowbridge Road,2,,,,,,,,80000,20000,,,3,,,
21-May-97,,Coombe Dingle,3,,,,,,,,20000,4800,,,3,,,
21-May-97,,Ashton vale,4,,7.81,914,,,,,9000,7000,,,3,32,,
21-May-97,,Hartcliffe Way,5,,,,,,,,,,,,,,,
21-May-97,,Vale Lane - opposite,5x,,7.72,650,,,,,180000,40000,,,2,25,,
21-May-97,,Manor Wood,6,,7.75,,,,,,100000,11000,,,3,,,
22-May-97,,St Georges Park Lake,11,,,,,,,0.1,1800,1800,,,10,,,
22-May-97,,Eastville Park Lake,13,,,,,,,0.1,3400,2200,,,11,,,
22-May-97,,Malago Vale gasworks,7,11.8,6.7,480,58,130,,,60000,21000,,,3,,,
22-May-97,,Lynet Way,8,,,,,,,1.1,60000,4400,,,3,,,
22-May-97,,Allison Road,9,,,,,,,1.8,200000,60000,,,4,,,
22-May-97,,Cadogan Road,10,,7.77,,,,,7.5,760000,15000,,,15,17,,
22-May-97,,Dubbers Lane,12,,7.69,,,,,4.2,80000,9800,,,2,11,,
22-May-97,,Snuff Mills,14,,,,,,,4.7,60000,5400,,,6,,,
22-May-97,,Mina Park ,15,,,,,,,4.9,560000,3800,,,7,,,
22-May-97,,Conham Vale,16,,,,,,,6.3,40000,5800,,,4,,,
30-Jun-97,,Avonmouth Rhine,1,4.4,7.2,723,,21,,0.1,1400,400,,,2,,,
30-Jun-97,,Trowbridge Road,2,15.4,6.9,697,70,9,,1,280000,120000,,,5,,,
30-Jun-97,,Coombe Dingle,3,13.6,7,677,79,3,,2,10000,5600,,,2.2,,,
30-Jun-97,,Ashton vale,4,12.8,6.9,,65,2,,0.85,27000,2800,,,2,16,,
30-Jun-97,,Hartcliffe Way,5,14.4,7,,91,3,,1.6,25000,2000,,,2.2,,,
30-Jun-97,,Vale Lane - opposite,5x,14.4,,,61,8,,0.75,18000,3000,,,2.4,,,
30-Jun-97,,Manor Wood,6,14.6,6.9,,80,3,,2,360000,80000,,,1,,,
30-Jun-97,,Malago Vale gasworks,7,14.6,6.8,,72,5,,1.7,22000,1200,,,1,,,
01-Jul-97,,St Georges Park Lake,11,15.2,7.6,606,,48,,0.1,1400,1400,,,6.4,,,
01-Jul-97,,Eastville Park Lake,13,17.2,7.5,562,,30,,0.1,1800,800,,,9.2,,,
01-Jul-97,,Lynet Way,8,,7.9,683,,3,,0.8,1200000,280000,,,1.8,,,
01-Jul-97,,Allison Road,9,13,7.9,617,,4,,0.7,120000,19000,,,2.4,,,
01-Jul-97,,Cadogan Road,10,13.2,,,,32,,0.059,80000,18000,,,3,35,,
01-Jul-97,,Dubbers Lane,12,13.5,7.8,,,28,,4,15000,4600,,,1,21,,
01-Jul-97,,Snuff Mills,14,13.4,8.1,606,,30,,0.5,16000,3000,,,2,,,
01-Jul-97,,Mina Park ,15,13.1,,911,,22,,4,120000,14000,,,,,,
01-Jul-97,,Conham Vale,16,13.7,7.9,559,,18,,4.6,100000,7400,,,2,,,
18-Jul-97,,Hartcliffe Way,5,16.1,7.5,580,,5,,2.8,4200,400,,,2,,,
18-Jul-97,,Vale Lane - opposite,5x,,7.7,699,,,,,,,,,2.4,13,,
18-Jul-97,,Manor Wood,6,15.4,7.6,679,,8,,4.3,160000,4000,,,3.8,,,
18-Jul-97,,Malago Lake,6L,19,7,707,,30,,1.1,8600,3200,,,8.6,,,
18-Jul-97,,Malago Vale gasworks,7,15,7.3,730,,6,,2.4,3800,800,,,3.2,,,
18-Jul-97,,Lynet Way,8,17.4,8.08,770,,8,,3.7,1300000,430000,,,11.2,,,
22-Sep-97,,Avonmouth Rhine,1,12.4,7.2,922,,16,,3.1,22000,7400,,,3.8,,,
22-Sep-97,,Trowbridge Road,2,14.5,7.7,733,,4,,3.7,440000,20000,,,6,,,
22-Sep-97,,Coombe Dingle,3,11.9,7.6,830,,6,,3.8,6600,1400,,,0.2,,,
22-Sep-97,,Ashton vale,4,12.6,7.6,838,,6,,2.4,380000,8000,,,2.6,20,,
22-Sep-97,,Hartcliffe Way,5,13.3,7.7,634,,7,,3.2,25000,2000,,,1,,,
22-Sep-97,,Manor Wood,6,14.3,7.2,719,,11,,3.5,960000,440000,,,5,,,
22-Sep-97,,Malago Lake,6L,,8.01,673,,,,,240000,26400,,,,30,,
22-Sep-97,,Malago Vale gasworks,7,13.3,7.5,853,,6,,4.9,32000,23000,,,0.2,,,
22-Sep-97,,Allison Road,9,12.1,7.5,772,,4,,3.5,260000,37000,,,5,,,
22-Sep-97,,Cadogan Road,10,13.5,7.3,1750,,13,,5.7,100000,23000,,,8,25,,
22-Sep-97,,Dubbers Lane,12,12.4,8,1638,,27,,7.5,38000,5800,,,2,31,,
22-Sep-97,,Snuff Mills,14,12,7.5,781,,5,,3.2,2000,600,,,9.3,,,
22-Sep-97,,Mina Park ,15,13,7.6,1049,,28,,4.2,100000,8400,,,9.3,,,
23-Sep-97,,St Georges Park Lake,11,15.4,6.7,755,,38,,0.3,400,400,,,9.8,,,
23-Sep-97,,Eastville Park Lake,13,15.1,7.8,626,,28,,6.7,1200,600,,,9,,,
23-Sep-97,,Lynet Way,8,10.9,7.5,804,,9,,2.9,720000,15000,,,4.8,,,
23-Oct-97,,Avonmouth Rhine,1,7.5,7.23,993,,10,,1.3,1000,400,,,6,,,
23-Oct-97,,Trowbridge Road,2,11.7,7.2,833,,1,,3.8,240000,11800,,,3,,,
23-Oct-97,,Coombe Dingle,3,8.7,7.1,927,,1,,4,14800,4000,,,2,,,
23-Oct-97,,Ashton vale,4,11.7,7.4,875,,3,,2.4,240000,7200,,,2,23,,
23-Oct-97,,Hartcliffe Way,5,10,7.3,769,,1,,2.4,3800,200,,,2,,,
23-Oct-97,,Manor Wood,6,11.6,7.4,719,,20,,1.8,420000,100000,,,,,,
23-Oct-97,,Malago Lake,6L,10.7,7.7,724,,10,,3.5,260000,8200,,,,21,,
23-Oct-97,,Malago Vale gasworks,7,9.6,6.2,815,,5,,3.1,28000,1200,,,2,,,
24-Oct-97,,Eastville Park Lake,13,7.9,7.2,697,,6,,1.6,2800,1200,,,10,,,
24-Oct-97,,Lynet Way,8,8.8,7.1,783,,1,,3.4,760000,80000,,,3,,,
24-Oct-97,,Allison Road,9,9.2,6.3,806,,3,,4,140000,60000,,,5,,,
24-Oct-97,,Cadogan Road,10,12,7.2,1652,,5,,5.7,160000,7000,,,,35,,
24-Oct-97,,Dubbers Lane,12,10.2,7.54,1485,,68,,6.5,60000,3600,,,5,23,,
24-Oct-97,,Snuff Mills,14,9.1,7.1,807,,7,,3.2,2000,1000,,,2,,,
24-Oct-97,,Mina Park ,15,11.8,6.7,1123,,2,,1.6,1200000,280000,,,6,,,
24-Oct-97,,Conham Vale,16,10.5,6.5,790,,,,5.5,80000,5200,,,2,,,
27-Nov-97,,Avonmouth Rhine,1,9.6,,660,20,78,,1.5,400,400,,,1,,,
27-Nov-97,,Trowbridge Road,2,12.2,7.3,560,67,20,,3.1,220000,200,,,4.4,,,
27-Nov-97,,Coombe Dingle,3,10.8,7.4,590,63,40,,4.3,15000,800,,,4,,,
27-Nov-97,,Ashton vale,4,12,7.3,550,60,2,,2.4,8400,600,,,4.2,29.4,,
27-Nov-97,,Hartcliffe Way,5,11,7.3,490,73,0,,4.9,18000,1200,,,5,,,
27-Nov-97,,Manor Wood,6,11.4,7.3,490,78,0,,4.2,220000,160000,,,3.6,,,
27-Nov-97,,Malago Vale gasworks,7,11.2,7.15,540,61,0,,4.9,3400,400,,,,,,
28-Nov-97,,Eastville Park Lake,13,10,7.2,490,,37,,,,,,,9.2,,,
28-Nov-97,,Lynet Way,8,11.8,7.6,330,,54,,3.8,80000,11000,,,6.6,,,
28-Nov-97,,Allison Road,9,13.2,7.4,340,,73,,2,15000,80000,,,5.6,,,
28-Nov-97,,Cadogan Road,10,12.4,6.75,294,,160,,2.5,860000,520000,,,27,62.7,,
28-Nov-97,,Snuff Mills,14,11,7.3,360,,160,,2.4,60000,12000,,,4,,,
28-Nov-97,,Mina Park ,15,12,7.2,330,,150,,2.8,320000,60000,,,9.6,,,
24-Jan-98,,St Georges Park Lake,11,1.6,7.16,729,,,,4.3,2200,1600,,,,,,
24-Jan-98,,Eastville Park Lake,13,1,6.83,722,,,,3.1,400,200,,,4,,,
24-Jan-98,,Coombe Dingle,3,5.9,6.7,936,,7,,7.2,11000,6000,,,2,,,
24-Jan-98,,Ashton vale,4,,4.5,958,,80,,4,60000,5600,,,4,21,,
24-Jan-98,,Avonmouth Rhine,1,2.3,6.5,965,,10,,7.5,6000,400,,,2,,,
24-Jan-98,,Trowbridge Road,2,6.3,6.9,882,,7,,4.5,180000,10000,,,7,,,
24-Jan-98,,Hartcliffe Way,5,4.8,,845,,,,5.5,40000,2000,,,2,,,
24-Jan-98,,Manor Wood,6,6.7,6.76,705,,,,4.9,220000,120000,,,3,,,
24-Jan-98,,Malago Vale gasworks,7,5.1,6.62,1153,,,,2.4,9000,1200,,,2,,,
24-Jan-98,,Lynet Way,8,4.5,5,845,,15,,4.9,140000,9400,,,2,,,
24-Jan-98,,Allison Road,9,3.4,6.98,816,,12,,6.5,200000,140000,,,2,,,
24-Jan-98,,Dubbers Lane,12,9.7,6.6,2370,,,,5.1,11000,1600,,,28,42,,
24-Jan-98,,Royate Hill,12a,7.5,6.8,2190,,,,7.7,6600,1400,,,24,32,,
24-Jan-98,,Snuff Mills,14,4.4,6.8,810,,,,5.9,8200,3600,,,10,,,
24-Jan-98,,Mina Park ,15,8.1,6.7,1230,,,,4.9,12000,3000,,,3,,,
24-Jan-98,,Conham Vale,16,4.3,7,767,,10,,10.3,15000,4600,,,3,,,
17-Feb-98,,Coombe Dingle,3,7.4,7.7,570,,39,,2.7,2800,1400,,,2,,,
17-Feb-98,,Ashton vale,4,7.6,7.4,560,,12,,2.7,40000,4800,,,7,35,,
17-Feb-98,,Avonmouth Rhine,1,7,7.7,630,,140,,0,12000,200,,,4,,,
17-Feb-98,,Trowbridge Road,2,7.4,7.3,490,,61,,3.5,500000,13000,,,6,,,
17-Feb-98,,Hartcliffe Way,5,8,7.3,490,,2,,4.2,2800,200,,,3,,,
17-Feb-98,,Manor Wood,6,9,7.5,440,,8,,3.5,1000000,100000,,,7,,,
18-Feb-98,,St Georges Park Lake,11,9.2,7.05,470,,60,,0,400,400,,,,,,
18-Feb-98,,Eastville Park Lake,13,6.6,7.4,460,,49,,0.5,800,800,,,6,,,
18-Feb-98,,Malago Vale gasworks,7,6.8,7.4,550,,,,,10000,200,,,2,,,
18-Feb-98,,Lynet Way,8,8.2,7.9,460,,12,,2.9,80000,25000,,,8,,,
18-Feb-98,,Allison Road,9,8.6,7.8,430,,11,,3.5,260000,7000,,,4,,,
18-Feb-98,,Dubbers Lane,12,11,7.2,1160,,100,,0,420000,60000,,,13,48,,
18-Feb-98,,Royate Hill,12a,9.4,7.45,1170,,38,,0,360000,15000,,,2,35,,
18-Feb-98,,Snuff Mills,14,7.6,7.45,500,,41,,4,1200,200,,,2,,,
18-Feb-98,,Mina Park ,15,10,7.55,610,,54,,2.1,2400,1000,,,5,,,
18-Feb-98,,Conham Vale,16,8.8,7.7,440,,440,,7.2,40000,4600,,,3,,,
19-Mar-98,,Coombe Dingle,3,9.6,7.2,490,,110,,2,18000,400,,,3,,,
19-Mar-98,,Avonmouth Rhine,1,10.2,7.2,510,,100,,1,23000,200,,,2,,,
19-Mar-98,,Trowbridge Road,2,9.8,7.4,420,,71,,1.8,480000,80000,,,5,,,
19-Mar-98,,Hartcliffe Way,5,9.6,7.6,430,,82,,1.5,13000,1800,,,2,,,
19-Mar-98,,Manor Wood,6,10,7.5,360,,52,,2,120000,30000,,,2,,,
19-Mar-98,,Malago Vale gasworks,7,10,7.4,530,,30,,2.5,10000,200,,,2,,,
19-Mar-98,,Conham Vale,16,9.8,7.55,390,,,,3.1,120000,6400,,,4,,,
20-Mar-98,,St Georges Park Lake,11,10.8,7.3,380,,68,,0,400,200,,,,,,
20-Mar-98,,Eastville Park Lake,13,11,7.2,,,,,,3000,2200,,,8,,,
20-Mar-98,,Lynet Way,8,7.6,7.7,420,,95,,0.7,880000,33000,,,5,,,
20-Mar-98,,Allison Road,9,7.8,7.6,410,,26,,2,100000,27000,,,3,,,
20-Mar-98,,Dubbers Lane,12,11.8,7.2,920,,,,0.9,80000,15000,,,2,33,,
20-Mar-98,,Royate Hill,12a,11,7.2,990,,120,,2.1,42000,9200,,,2,31,,
20-Mar-98,,Snuff Mills,14,9,7.85,430,,,,2.7,6600,5200,,,3,,,
20-Mar-98,,Mina Park ,15,10.8,7.5,576,,73,,1.5,30000,4000,,,2,,,
25-Mar-98,,Ashton vale,4,9,7.35,440,,68,,2,120000,5200,,,4,27,,
29-Apr-98,,Ashton vale,4,11,7.25,450,,21,,1,80000,2800,,,4,20,,
29-Apr-98,,Avonmouth Rhine,1,10.8,6.85,430,,26,,1,100000,4200,,,9,,,
29-Apr-98,,Trowbridge Road,2,11.4,7.2,440,,24,,0.3,280000,28000,,,4,,,
29-Apr-98,,Coombe Dingle,3,10.6,7.2,440,,27,,0,16000,1400,,,2,,,
29-Apr-98,,Crow Lane,3a,11,7.15,440,,24,,0,14000,3200,,,2,,,
29-Apr-98,,Hartcliffe Way,5,11.6,7.5,410,,28,,1.1,60000,2600,,,2,,,
29-Apr-98,,Manor Wood,6,11.4,7.4,370,,31,,1.4,160000,22000,,,3,,,
29-Apr-98,,Malago Vale gasworks,7,11.8,7.45,520,,17,,3.4,15000,2400,,,2,,,
29-Apr-98,,Cadogan Road,10,11.4,6.9,420,,30,,0.9,360000,1200000,,,8,,,
30-Apr-98,,St Georges Park Lake,11,13.4,7.35,390,,88,,3.7,400,400,,,,,,
30-Apr-98,,Eastville Park Lake,13,14.6,7.45,330,,83,,0.7,400,200,,,14,,,
30-Apr-98,,Allison Road,9,11.4,7.85,400,,26,,3.2,60000,7400,,,2,,,
